,Unnamed: 0,Unnamed: 1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 25,2016-10-3
1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-10-3
2,2,Avarai ottu, 1, –,2016-10-3
3,3,Beans, 1, 35,2016-10-3
4,4,Beetroot, 1, 7,2016-10-3
5,5,Bellary / Big Onion, 1, 17,2016-10-3
6,6,Cauliflower, 1 Flower, 13,2016-10-3
7,7,Small Onion / Chinna Vengayam, 1, 20,2016-10-3
8,8,Chaw Chaw, 1, 22,2016-10-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-10-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-10-3
11,11,Cluster Beans / Kothavarai, 1, 10,2016-10-3
12,12,Samba Chilli / Milagai Samba, 1, 15,2016-10-3
13,13,Round Chilli / Milagai Urundai, 1, 15,2016-10-3
14,14,Radish / Mullangi, 1, 9,2016-10-3
15,15,Drumstick / Murungai Chedi, 1, 10,2016-10-3
16,16,Drumstick / Murungai Maram, 1, 7,2016-10-3
17,17,Nelli Kai, 1, 25,2016-10-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016-10-3
19,19,Perkangkai, 1, 22,2016-10-3
20,20,Snake Guard / Pudalai, 1, 16,2016-10-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-10-3
22,22,Sambar Vellari, 1, 5,2016-10-3
23,23,Bottle gourd / Suraikai, 1, 4,2016-10-3
24,24,Tomato / Thakkali, 1, 9,2016-10-3
25,25,Thatta payaru, 1, 20,2016-10-3
26,26,Lady’s Finger / Venda Kai, 1, 14,2016-10-3
27,27,Lemon / Elumbichai, 1, 90,2016-10-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016-11-3
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-11-3
2,2,Avarai ottu, 1, –,2016-11-3
3,3,Beans, 1, 55,2016-11-3
4,4,Beetroot, 1, 5,2016-11-3
5,5,Bellary / Big Onion, 1, 30,2016-11-3
6,6,Cauliflower, 1 Flower, 14,2016-11-3
7,7,Small Onion / Chinna Vengayam, 1, 15,2016-11-3
8,8,Chaw Chaw, 1, 18,2016-11-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016-11-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016-11-3
11,11,Cluster Beans / Kothavarai, 1, 18,2016-11-3
12,12,Samba Chilli / Milagai Samba, 1, 30,2016-11-3
13,13,Round Chilli / Milagai Urundai, 1, 40,2016-11-3
14,14,Radish / Mullangi, 1, 8,2016-11-3
15,15,Drumstick / Murungai Chedi, 1, 100,2016-11-3
16,16,Drumstick / Murungai Maram, 1, 100,2016-11-3
17,17,Nelli Kai, 1, 22,2016-11-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016-11-3
19,19,Perkangkai, 1, 22,2016-11-3
20,20,Snake Guard / Pudalai, 1, 15,2016-11-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 7,2016-11-3
22,22,Sambar Vellari, 1, 10,2016-11-3
23,23,Bottle gourd / Suraikai, 1, 4,2016-11-3
24,24,Tomato / Thakkali, 1, 8,2016-11-3
25,25,Thatta payaru, 1, 30,2016-11-3
26,26,Lady’s Finger / Venda Kai, 1, 27,2016-11-3
27,27,Lemon / Elumbichai, 1, 70,2016-11-3
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Belt Beans / Avarai Belt, 1, 20,2016-12-31
1,Beans Kolee / Avarai Kolee, 1, 18,2016-12-31
2,Avarai ottu, 1, –,2016-12-31
3,Beans, 1, 23,2016-12-31
4,Beetroot, 1, 5,2016-12-31
5,Bellary / Big Onion, 1, 15,2016-12-31
6,Cauliflower, 1 Flower, 17,2016-12-31
7,Small Onion / Chinna Vengayam, 1, 15,2016-12-31
8,Chaw Chaw, 1, 10,2016-12-31
9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-12-31
10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-12-31
11,Cluster Beans / Kothavarai, 1, 11,2016-12-31
12,Samba Chilli / Milagai Samba, 1, 20,2016-12-31
13,Round Chilli / Milagai Urundai, 1, 40,2016-12-31
14,Radish / Mullangi, 1, 6,2016-12-31
15,Drumstick / Murungai Chedi, 1, 100,2016-12-31
16,Drumstick / Murungai Maram, 1, 100,2016-12-31
17,Nelli Kai, 1, 23,2016-12-31
18,Bitter Gourd / Pakar kai, 1, –,2016-12-31
19,Perkangkai, 1, 11,2016-12-31
20,Snake Guard / Pudalai, 1, 6,2016-12-31
21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-12-31
22,Sambar Vellari, 1, 5,2016-12-31
23,Bottle gourd / Suraikai, 1, 3,2016-12-31
24,Tomato / Thakkali, 1, 6,2016-12-31
25,Thatta payaru, 1, 25,2016-12-31
26,Lady’s Finger / Venda Kai, 1, 12,2016-12-31
27,Lemon / Elumbichai, 1, 20,2016-12-31
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016- 1-3
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016- 1-3
2,2,Avarai ottu, 1, –,2016- 1-3
3,3,Beans, 1, 50,2016- 1-3
4,4,Beetroot, 1, 8,2016- 1-3
5,5,Bellary / Big Onion, 1, 40,2016- 1-3
6,6,Cauliflower, 1 Flower, 15,2016- 1-3
7,7,Small Onion / Chinna Vengayam, 1, 40,2016- 1-3
8,8,Chaw Chaw, 1, 20,2016- 1-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 30,2016- 1-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 30,2016- 1-3
11,11,Cluster Beans / Kothavarai, 1, 20,2016- 1-3
12,12,Samba Chilli / Milagai Samba, 1, 20,2016- 1-3
13,13,Round Chilli / Milagai Urundai, 1, 20,2016- 1-3
14,14,Radish / Mullangi, 1, 8,2016- 1-3
15,15,Drumstick / Murungai Chedi, 1, 70,2016- 1-3
16,16,Drumstick / Murungai Maram, 1, 70,2016- 1-3
17,17,Nelli Kai, 1, 22,2016- 1-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016- 1-3
19,19,Perkangkai, 1, 20,2016- 1-3
20,20,Snake Guard / Pudalai, 1, 22,2016- 1-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016- 1-3
22,22,Sambar Vellari, 1, 10,2016- 1-3
23,23,Bottle gourd / Suraikai, 1, 20,2016- 1-3
24,24,Tomato / Thakkali, 1, 20,2016- 1-3
25,25,Thatta payaru, 1, 30,2016- 1-3
26,26,Lady’s Finger / Venda Kai, 1, 20,2016- 1-3
27,27,Lemon / Elumbichai, 1, 70,2016- 1-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 18,2016-12-3
1,1,Beans Kolee / Avarai Kolee, 1, 18,2016-12-3
2,2,Avarai ottu, 1, –,2016-12-3
3,3,Beans, 1, 20,2016-12-3
4,4,Beetroot, 1, 7,2016-12-3
5,5,Bellary / Big Onion, 1, 13,2016-12-3
6,6,Cauliflower, 1 Flower, 17,2016-12-3
7,7,Small Onion / Chinna Vengayam, 1, 15,2016-12-3
8,8,Chaw Chaw, 1, 5,2016-12-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 14,2016-12-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 13,2016-12-3
11,11,Cluster Beans / Kothavarai, 1, 18,2016-12-3
12,12,Samba Chilli / Milagai Samba, 1, 10,2016-12-3
13,13,Round Chilli / Milagai Urundai, 1, 10,2016-12-3
14,14,Radish / Mullangi, 1, 6,2016-12-3
15,15,Drumstick / Murungai Chedi, 1, 27,2016-12-3
16,16,Drumstick / Murungai Maram, 1, 25,2016-12-3
17,17,Nelli Kai, 1, 22,2016-12-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016-12-3
19,19,Perkangkai, 1, 17,2016-12-3
20,20,Snake Guard / Pudalai, 1, 3,2016-12-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-12-3
22,22,Sambar Vellari, 1, 5,2016-12-3
23,23,Bottle gourd / Suraikai, 1, 3,2016-12-3
24,24,Tomato / Thakkali, 1, 3,2016-12-3
25,25,Thatta payaru, 1, 23,2016-12-3
26,26,Lady’s Finger / Venda Kai, 1, 7,2016-12-3
27,27,Lemon / Elumbichai, 1, 40,2016-12-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 27,2016-3-3
1,1,Beans Kolee / Avarai Kolee, 1, 27,2016-3-3
2,2,Avarai ottu, 1, –,2016-3-3
3,3,Beans, 1, 37,2016-3-3
4,4,Beetroot, 1, 6,2016-3-3
5,5,Bellary / Big Onion, 1, 18,2016-3-3
6,6,Cauliflower, 1 Flower, 16,2016-3-3
7,7,Small Onion / Chinna Vengayam, 1, 17,2016-3-3
8,8,Chaw Chaw, 1, 22,2016-3-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-3-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 18,2016-3-3
11,11,Cluster Beans / Kothavarai, 1, 15,2016-3-3
12,12,Samba Chilli / Milagai Samba, 1, 25,2016-3-3
13,13,Round Chilli / Milagai Urundai, 1, 30,2016-3-3
14,14,Radish / Mullangi, 1, 6,2016-3-3
15,15,Drumstick / Murungai Chedi, 1, 9,2016-3-3
16,16,Drumstick / Murungai Maram, 1, 7,2016-3-3
17,17,Nelli Kai, 1, 23,2016-3-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016-3-3
19,19,Perkangkai, 1, 17,2016-3-3
20,20,Snake Guard / Pudalai, 1, 12,2016-3-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-3-3
22,22,Sambar Vellari, 1, 12,2016-3-3
23,23,Bottle gourd / Suraikai, 1, 5,2016-3-3
24,24,Tomato / Thakkali, 1, 4,2016-3-3
25,25,Thatta payaru, 1, 30,2016-3-3
26,26,Lady’s Finger / Venda Kai, 1, 15,2016-3-3
27,27,Lemon / Elumbichai, 1, 60,2016-3-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016-5-3
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-5-3
2,2,Avarai ottu, 1, –,2016-5-3
3,3,Beans, 1, 30,2016-5-3
4,4,Beetroot, 1, 6,2016-5-3
5,5,Bellary / Big Onion, 1, 20,2016-5-3
6,6,Cauliflower, 1 Flower, 15,2016-5-3
7,7,Small Onion / Chinna Vengayam, 1, 30,2016-5-3
8,8,Chaw Chaw, 1, 25,2016-5-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 30,2016-5-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 30,2016-5-3
11,11,Cluster Beans / Kothavarai, 1, 23,2016-5-3
12,12,Samba Chilli / Milagai Samba, 1, 28,2016-5-3
13,13,Round Chilli / Milagai Urundai, 1, 28,2016-5-3
14,14,Radish / Mullangi, 1, 7,2016-5-3
15,15,Drumstick / Murungai Chedi, 1, 27,2016-5-3
16,16,Drumstick / Murungai Maram, 1, 25,2016-5-3
17,17,Nelli Kai, 1, 25,2016-5-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016-5-3
19,19,Perkangkai, 1, 18,2016-5-3
20,20,Snake Guard / Pudalai, 1, 10,2016-5-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-5-3
22,22,Sambar Vellari, 1, 11,2016-5-3
23,23,Bottle gourd / Suraikai, 1, 5,2016-5-3
24,24,Tomato / Thakkali, 1, 30,2016-5-3
25,25,Thatta payaru, 1, 35,2016-5-3
26,26,Lady’s Finger / Venda Kai, 1, 10,2016-5-3
27,27,Lemon / Elumbichai, 1, 100,2016-5-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016-7-3
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-7-3
2,2,Avarai ottu, 1, –,2016-7-3
3,3,Beans, 1, 50,2016-7-3
4,4,Beetroot, 1, 10,2016-7-3
5,5,Bellary / Big Onion, 1, 20,2016-7-3
6,6,Cauliflower, 1 Flower, 13,2016-7-3
7,7,Small Onion / Chinna Vengayam, 1, 18,2016-7-3
8,8,Chaw Chaw, 1, 22,2016-7-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016-7-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2016-7-3
11,11,Cluster Beans / Kothavarai, 1, 20,2016-7-3
12,12,Samba Chilli / Milagai Samba, 1, 35,2016-7-3
13,13,Round Chilli / Milagai Urundai, 1, 40,2016-7-3
14,14,Radish / Mullangi, 1, 9,2016-7-3
15,15,Drumstick / Murungai Chedi, 1, 30,2016-7-3
16,16,Drumstick / Murungai Maram, 1, 25,2016-7-3
17,17,Nelli Kai, 1, 23,2016-7-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016-7-3
19,19,Perkangkai, 1, 20,2016-7-3
20,20,Snake Guard / Pudalai, 1, 10,2016-7-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-7-3
22,22,Sambar Vellari, 1, 8,2016-7-3
23,23,Bottle gourd / Suraikai, 1, 7,2016-7-3
24,24,Tomato / Thakkali, 1, 15,2016-7-3
25,25,Thatta payaru, 1, 40,2016-7-3
26,26,Lady’s Finger / Venda Kai, 1, 18,2016-7-3
27,27,Lemon / Elumbichai, 1, 70,2016-7-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016-8-3
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-8-3
2,2,Avarai ottu, 1, –,2016-8-3
3,3,Beans, 1, 35,2016-8-3
4,4,Beetroot, 1, 6,2016-8-3
5,5,Bellary / Big Onion, 1, 20,2016-8-3
6,6,Cauliflower, 1 Flower, 13,2016-8-3
7,7,Small Onion / Chinna Vengayam, 1, 15,2016-8-3
8,8,Chaw Chaw, 1, 20,2016-8-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 20,2016-8-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2016-8-3
11,11,Cluster Beans / Kothavarai, 1, 9,2016-8-3
12,12,Samba Chilli / Milagai Samba, 1, 20,2016-8-3
13,13,Round Chilli / Milagai Urundai, 1, 20,2016-8-3
14,14,Radish / Mullangi, 1, 9,2016-8-3
15,15,Drumstick / Murungai Chedi, 1, 8,2016-8-3
16,16,Drumstick / Murungai Maram, 1, 6,2016-8-3
17,17,Nelli Kai, 1, 23,2016-8-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016-8-3
19,19,Perkangkai, 1, 20,2016-8-3
20,20,Snake Guard / Pudalai, 1, 10,2016-8-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-8-3
22,22,Sambar Vellari, 1, 8,2016-8-3
23,23,Bottle gourd / Suraikai, 1, 4,2016-8-3
24,24,Tomato / Thakkali, 1, 4,2016-8-3
25,25,Thatta payaru, 1, 20,2016-8-3
26,26,Lady’s Finger / Venda Kai, 1, 10,2016-8-3
27,27,Lemon / Elumbichai, 1, 60,2016-8-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016- 2-3
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016- 2-3
2,2,Avarai ottu, 1, –,2016- 2-3
3,3,Beans, 1, 55,2016- 2-3
4,4,Beetroot, 1, 5,2016- 2-3
5,5,Bellary / Big Onion, 1, 30,2016- 2-3
6,6,Cauliflower, 1 Flower, 14,2016- 2-3
7,7,Small Onion / Chinna Vengayam, 1, 15,2016- 2-3
8,8,Chaw Chaw, 1, 18,2016- 2-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016- 2-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016- 2-3
11,11,Cluster Beans / Kothavarai, 1, 18,2016- 2-3
12,12,Samba Chilli / Milagai Samba, 1, 30,2016- 2-3
13,13,Round Chilli / Milagai Urundai, 1, 40,2016- 2-3
14,14,Radish / Mullangi, 1, 8,2016- 2-3
15,15,Drumstick / Murungai Chedi, 1, 100,2016- 2-3
16,16,Drumstick / Murungai Maram, 1, 100,2016- 2-3
17,17,Nelli Kai, 1, 25,2016- 2-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016- 2-3
19,19,Perkangkai, 1, 22,2016- 2-3
20,20,Snake Guard / Pudalai, 1, 15,2016- 2-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 7,2016- 2-3
22,22,Sambar Vellari, 1, 10,2016- 2-3
23,23,Bottle gourd / Suraikai, 1, 4,2016- 2-3
24,24,Tomato / Thakkali, 1, 10,2016- 2-3
25,25,Thatta payaru, 1, 30,2016- 2-3
26,26,Lady’s Finger / Venda Kai, 1, 27,2016- 2-3
27,27,Lemon / Elumbichai, 1, 70,2016- 2-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 25,2016- 3-3
1,1,Beans Kolee / Avarai Kolee, 1, 25,2016- 3-3
2,2,Avarai ottu, 1, –,2016- 3-3
3,3,Beans, 1, 50,2016- 3-3
4,4,Beetroot, 1, 5,2016- 3-3
5,5,Bellary / Big Onion, 1, 20,2016- 3-3
6,6,Cauliflower, 1 Flower, 15,2016- 3-3
7,7,Small Onion / Chinna Vengayam, 1, 14,2016- 3-3
8,8,Chaw Chaw, 1, 20,2016- 3-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 8,2016- 3-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016- 3-3
11,11,Cluster Beans / Kothavarai, 1, 15,2016- 3-3
12,12,Samba Chilli / Milagai Samba, 1, 25,2016- 3-3
13,13,Round Chilli / Milagai Urundai, 1, 25,2016- 3-3
14,14,Radish / Mullangi, 1, 7,2016- 3-3
15,15,Drumstick / Murungai Chedi, 1, 100,2016- 3-3
16,16,Drumstick / Murungai Maram, 1, 100,2016- 3-3
17,17,Nelli Kai, 1, 20,2016- 3-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016- 3-3
19,19,Perkangkai, 1, 12,2016- 3-3
20,20,Snake Guard / Pudalai, 1, 13,2016- 3-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016- 3-3
22,22,Sambar Vellari, 1, 12,2016- 3-3
23,23,Bottle gourd / Suraikai, 1, 4,2016- 3-3
24,24,Tomato / Thakkali, 1, 4,2016- 3-3
25,25,Thatta payaru, 1, 30,2016- 3-3
26,26,Lady’s Finger / Venda Kai, 1, 15,2016- 3-3
27,27,Lemon / Elumbichai, 1, 40,2016- 3-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 27,2016- 4-3
1,1,Beans Kolee / Avarai Kolee, 1, 27,2016- 4-3
2,2,Avarai ottu, 1, –,2016- 4-3
3,3,Beans, 1, 37,2016- 4-3
4,4,Beetroot, 1, 5,2016- 4-3
5,5,Bellary / Big Onion, 1, 18,2016- 4-3
6,6,Cauliflower, 1 Flower, 16,2016- 4-3
7,7,Small Onion / Chinna Vengayam, 1, 17,2016- 4-3
8,8,Chaw Chaw, 1, 22,2016- 4-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016- 4-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 18,2016- 4-3
11,11,Cluster Beans / Kothavarai, 1, 15,2016- 4-3
12,12,Samba Chilli / Milagai Samba, 1, 25,2016- 4-3
13,13,Round Chilli / Milagai Urundai, 1, 30,2016- 4-3
14,14,Radish / Mullangi, 1, 6,2016- 4-3
15,15,Drumstick / Murungai Chedi, 1, 9,2016- 4-3
16,16,Drumstick / Murungai Maram, 1, 7,2016- 4-3
17,17,Nelli Kai, 1, 20,2016- 4-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016- 4-3
19,19,Perkangkai, 1, 17,2016- 4-3
20,20,Snake Guard / Pudalai, 1, 12,2016- 4-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016- 4-3
22,22,Sambar Vellari, 1, 12,2016- 4-3
23,23,Bottle gourd / Suraikai, 1, 5,2016- 4-3
24,24,Tomato / Thakkali, 1, 4,2016- 4-3
25,25,Thatta payaru, 1, 30,2016- 4-3
26,26,Lady’s Finger / Venda Kai, 1, 10,2016- 4-3
27,27,Lemon / Elumbichai, 1, 75,2016- 4-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016- 6-3
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016- 6-3
2,2,Avarai ottu, 1, –,2016- 6-3
3,3,Beans, 1, 30,2016- 6-3
4,4,Beetroot, 1, 6,2016- 6-3
5,5,Bellary / Big Onion, 1, 20,2016- 6-3
6,6,Cauliflower, 1 Flower, 15,2016- 6-3
7,7,Small Onion / Chinna Vengayam, 1, 30,2016- 6-3
8,8,Chaw Chaw, 1, 25,2016- 6-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 30,2016- 6-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 30,2016- 6-3
11,11,Cluster Beans / Kothavarai, 1, 23,2016- 6-3
12,12,Samba Chilli / Milagai Samba, 1, 28,2016- 6-3
13,13,Round Chilli / Milagai Urundai, 1, 28,2016- 6-3
14,14,Radish / Mullangi, 1, 7,2016- 6-3
15,15,Drumstick / Murungai Chedi, 1, 27,2016- 6-3
16,16,Drumstick / Murungai Maram, 1, 25,2016- 6-3
17,17,Nelli Kai, 1, 25,2016- 6-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016- 6-3
19,19,Perkangkai, 1, 18,2016- 6-3
20,20,Snake Guard / Pudalai, 1, 10,2016- 6-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016- 6-3
22,22,Sambar Vellari, 1, 11,2016- 6-3
23,23,Bottle gourd / Suraikai, 1, 5,2016- 6-3
24,24,Tomato / Thakkali, 1, 30,2016- 6-3
25,25,Thatta payaru, 1, 35,2016- 6-3
26,26,Lady’s Finger / Venda Kai, 1, 10,2016- 6-3
27,27,Lemon / Elumbichai, 1, 100,2016- 6-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016- 7-3
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016- 7-3
2,2,Avarai ottu, 1, –,2016- 7-3
3,3,Beans, 1, 40,2016- 7-3
4,4,Beetroot, 1, 10,2016- 7-3
5,5,Bellary / Big Onion, 1, 23,2016- 7-3
6,6,Cauliflower, 1 Flower, 15,2016- 7-3
7,7,Small Onion / Chinna Vengayam, 1, 30,2016- 7-3
8,8,Chaw Chaw, 1, 27,2016- 7-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016- 7-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2016- 7-3
11,11,Cluster Beans / Kothavarai, 1, 20,2016- 7-3
12,12,Samba Chilli / Milagai Samba, 1, 15,2016- 7-3
13,13,Round Chilli / Milagai Urundai, 1, 15,2016- 7-3
14,14,Radish / Mullangi, 1, 9,2016- 7-3
15,15,Drumstick / Murungai Chedi, 1, 28,2016- 7-3
16,16,Drumstick / Murungai Maram, 1, 25,2016- 7-3
17,17,Nelli Kai, 1, 25,2016- 7-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016- 7-3
19,19,Perkangkai, 1, 20,2016- 7-3
20,20,Snake Guard / Pudalai, 1, 10,2016- 7-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016- 7-3
22,22,Sambar Vellari, 1, 8,2016- 7-3
23,23,Bottle gourd / Suraikai, 1, 7,2016- 7-3
24,24,Tomato / Thakkali, 1, 40,2016- 7-3
25,25,Thatta payaru, 1, 40,2016- 7-3
26,26,Lady’s Finger / Venda Kai, 1, 17,2016- 7-3
27,27,Lemon / Elumbichai, 1, 70,2016- 7-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016- 8-3
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016- 8-3
2,2,Avarai ottu, 1, –,2016- 8-3
3,3,Beans, 1, 50,2016- 8-3
4,4,Beetroot, 1, 10,2016- 8-3
5,5,Bellary / Big Onion, 1, 20,2016- 8-3
6,6,Cauliflower, 1 Flower, 13,2016- 8-3
7,7,Small Onion / Chinna Vengayam, 1, 18,2016- 8-3
8,8,Chaw Chaw, 1, 22,2016- 8-3
9,9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016- 8-3
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2016- 8-3
11,11,Cluster Beans / Kothavarai, 1, 20,2016- 8-3
12,12,Samba Chilli / Milagai Samba, 1, 35,2016- 8-3
13,13,Round Chilli / Milagai Urundai, 1, 40,2016- 8-3
14,14,Radish / Mullangi, 1, 9,2016- 8-3
15,15,Drumstick / Murungai Chedi, 1, 30,2016- 8-3
16,16,Drumstick / Murungai Maram, 1, 25,2016- 8-3
17,17,Nelli Kai, 1, 23,2016- 8-3
18,18,Bitter Gourd / Pakar kai, 1, –,2016- 8-3
19,19,Perkangkai, 1, 20,2016- 8-3
20,20,Snake Guard / Pudalai, 1, 10,2016- 8-3
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016- 8-3
22,22,Sambar Vellari, 1, 8,2016- 8-3
23,23,Bottle gourd / Suraikai, 1, 7,2016- 8-3
24,24,Tomato / Thakkali, 1, 15,2016- 8-3
25,25,Thatta payaru, 1, 40,2016- 8-3
26,26,Lady’s Finger / Venda Kai, 1, 18,2016- 8-3
27,27,Lemon / Elumbichai, 1, 70,2016- 8-3
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016- 1-4
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016- 1-4
2,2,Avarai ottu, 1, –,2016- 1-4
3,3,Beans, 1, 50,2016- 1-4
4,4,Beetroot, 1, 7,2016- 1-4
5,5,Bellary / Big Onion, 1, 40,2016- 1-4
6,6,Cauliflower, 1 Flower, 15,2016- 1-4
7,7,Small Onion / Chinna Vengayam, 1, 35,2016- 1-4
8,8,Chaw Chaw, 1, 18,2016- 1-4
9,9,Disco Brinjal / Kaththari kai Disco, 1, 35,2016- 1-4
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 35,2016- 1-4
11,11,Cluster Beans / Kothavarai, 1, 20,2016- 1-4
12,12,Samba Chilli / Milagai Samba, 1, 30,2016- 1-4
13,13,Round Chilli / Milagai Urundai, 1, 35,2016- 1-4
14,14,Radish / Mullangi, 1, 8,2016- 1-4
15,15,Drumstick / Murungai Chedi, 1, 70,2016- 1-4
16,16,Drumstick / Murungai Maram, 1, 70,2016- 1-4
17,17,Nelli Kai, 1, 22,2016- 1-4
18,18,Bitter Gourd / Pakar kai, 1, –,2016- 1-4
19,19,Perkangkai, 1, 20,2016- 1-4
20,20,Snake Guard / Pudalai, 1, 22,2016- 1-4
21,21,Red Pumpkin / Red Pusanikkai, 1, 7,2016- 1-4
22,22,Sambar Vellari, 1, 10,2016- 1-4
23,23,Bottle gourd / Suraikai, 1, 20,2016- 1-4
